CHROM	START	END	gc	map
chr13	90500001	91000000	0.351085	0.987748
chr13	91000001	91500000	0.361711	0.971501
chr13	91500001	92000000	0.367243	0.986189
chr13	92000001	92500000	0.366741	0.977168
chr13	92500001	93000000	0.355299	0.976247
chr13	93000001	93500000	0.355499	0.9485
chr13	93500001	94000000	0.367633	0.987916
chr13	94000001	94500000	0.363545	0.969153
chr13	94500001	95000000	0.374279	0.987577
chr13	95000001	95500000	0.403247	0.974138
chr13	95500001	96000000	0.418467	0.984528
chr13	96000001	96500000	0.411453	0.967887
chr13	96500001	97000000	0.379039	0.963901
chr13	97000001	97500000	0.377723	0.987843
chr13	97500001	98000000	0.401305	0.976596
chr13	98000001	98500000	0.399519	0.949367
chr13	98500001	99000000	0.432091	0.984861
chr13	99000001	99500000	0.452609	0.986913
chr13	99500001	100000000	0.420491	0.985218
chr13	100000001	100500000	0.436553	0.978969
chr13	100500001	101000000	0.419977	0.977717
chr13	101000001	101500000	0.428039	0.971983
chr13	101500001	102000000	0.393009	0.972763
chr13	102000001	102500000	0.365399	0.978969
chr13	102500001	103000000	0.374155	0.983341
chr13	103000001	103500000	0.390349	0.984019
chr13	103500001	104000000	0.387619	0.992349
chr13	104000001	104500000	0.365317	0.977818
chr13	104500001	105000000	0.354767	0.976991
chr13	105000001	105500000	0.362053	0.992161
chr13	105500001	106000000	0.356689	0.976564
chr13	106000001	106500000	0.363615	0.979954
chr13	106500001	107000000	0.389275	0.971507
chr13	107000001	107500000	0.406341	0.984738
chr13	107500001	108000000	0.385361	0.977606
chr13	108000001	108500000	0.371737	0.983745
chr13	108500001	109000000	0.373455	0.973011
chr13	109000001	109500000	0.381089	0.974016
chr13	109500001	110000000	0.394113	0.979543
chr13	110000001	110500000	0.417745	0.978569
chr13	110500001	111000000	0.435239	0.983443
chr13	111000001	111500000	0.470203	0.978042
chr13	111500001	112000000	0.446067	0.972654
chr13	112000001	112500000	0.340523	0.980515
chr13	112500001	113000000	0.477339	0.931133
chr13	113000001	113500000	0.464841	0.975467
chr13	113500001	114000000	0.514221	0.974944
chr13	114000001	114500000	0.410999	0.969225
chr13	114500001	115000000	0.426525	0.952693
chr13	115000001	115169878	0.279997	0.96937
chr14	20500001	21000000	0.405431	0.922357
chr14	21000001	21500000	0.434557	0.954494
chr14	21500001	22000000	0.434615	0.982098
chr14	22000001	22500000	0.393157	0.969541
chr14	22500001	23000000	0.395857	0.979039
chr14	23000001	23500000	0.460969	0.956164
chr14	23500001	24000000	0.470885	0.983344
chr14	24000001	24500000	0.434297	0.911356
chr14	24500001	25000000	0.492789	0.95383
chr14	25000001	25500000	0.397723	0.972348
chr14	25500001	26000000	0.384585	0.954119
chr14	26000001	26500000	0.370309	0.952169
chr14	26500001	27000000	0.362641	0.971946
chr14	27000001	27500000	0.350701	0.965961
chr14	27500001	28000000	0.346815	0.960948
chr14	28000001	28500000	0.342547	0.919975
chr14	28500001	29000000	0.355463	0.952477
chr14	29000001	29500000	0.359595	0.971972
chr14	29500001	30000000	0.354991	0.977265
chr14	30000001	30500000	0.370541	0.978441
chr14	30500001	31000000	0.380171	0.961356
chr14	31000001	31500000	0.380023	0.972244
chr14	31500001	32000000	0.407733	0.97689
chr14	32000001	32500000	0.393039	0.955807
chr14	32500001	33000000	0.388479	0.964455
chr14	33000001	33500000	0.378237	0.980477
chr14	33500001	34000000	0.376145	0.983983
chr14	34000001	34500000	0.402347	0.985998
chr14	34500001	35000000	0.421591	0.95511
chr14	35000001	35500000	0.422107	0.962367
chr14	35500001	36000000	0.422513	0.973859
chr14	36000001	36500000	0.380179	0.970028
chr14	36500001	37000000	0.391131	0.953594
chr14	37000001	37500000	0.393543	0.973573
chr14	37500001	38000000	0.368395	0.958274
chr14	38000001	38500000	0.381529	0.960574
chr14	38500001	39000000	0.372501	0.973129
chr14	39000001	39500000	0.383879	0.94628
chr14	39500001	40000000	0.392767	0.95558
chr14	40000001	40500000	0.372809	0.9338
chr14	40500001	41000000	0.351373	0.953559
chr14	41000001	41500000	0.342063	0.968395
chr14	41500001	42000000	0.348529	0.954991
chr14	42000001	42500000	0.344757	0.969858
chr14	42500001	43000000	0.349291	0.964983
chr14	43000001	43500000	0.343813	0.965551
chr14	43500001	44000000	0.338995	0.934889
chr14	44000001	44500000	0.351523	0.969828
chr14	44500001	45000000	0.357871	0.957555
chr14	45000001	45500000	0.381297	0.944305
chr14	45500001	46000000	0.382317	0.955467
chr14	46000001	46500000	0.367239	0.938996
chr14	46500001	47000000	0.343987	0.942818
chr14	47000001	47500000	0.344031	0.972831
chr14	47500001	48000000	0.353321	0.969944
chr14	48000001	48500000	0.359177	0.966156
chr14	48500001	49000000	0.353057	0.937094
chr14	49000001	49500000	0.356419	0.971627
chr14	49500001	50000000	0.392819	0.963182
chr14	50000001	50500000	0.425529	0.979539
chr14	50500001	51000000	0.403189	0.976989
chr14	51000001	51500000	0.408313	0.978301
chr14	51500001	52000000	0.400205	0.974341
chr14	52000001	52500000	0.403493	0.967001
chr14	52500001	53000000	0.398207	0.951311
chr14	53000001	53500000	0.393589	0.983071
chr14	53500001	54000000	0.394121	0.957899
chr14	54000001	54500000	0.388593	0.974246
chr14	54500001	55000000	0.405527	0.970463
chr14	55000001	55500000	0.421055	0.975034
chr14	55500001	56000000	0.415681	0.984162
chr14	56000001	56500000	0.403201	0.960697
chr14	56500001	57000000	0.401245	0.97261
chr14	57000001	57500000	0.404551	0.973449
chr14	57500001	58000000	0.387033	0.956958
chr14	58000001	58500000	0.395347	0.96262
chr14	58500001	59000000	0.392993	0.970158
chr14	59000001	59500000	0.403219	0.986095
chr14	59500001	60000000	0.395855	0.966812
chr14	60000001	60500000	0.384879	0.961966
chr14	60500001	61000000	0.379889	0.960422
chr14	61000001	61500000	0.383899	0.958514
chr14	61500001	62000000	0.422243	0.970298
chr14	62000001	62500000	0.400729	0.989849
chr14	62500001	63000000	0.379701	0.956243
chr14	63000001	63500000	0.366447	0.962846
chr14	63500001	64000000	0.397371	0.963563
chr14	64000001	64500000	0.414169	0.986628
chr14	64500001	65000000	0.418431	0.985299
chr14	65000001	65500000	0.461801	0.981835
chr14	65500001	66000000	0.429731	0.980242
chr14	66000001	66500000	0.404607	0.96492
chr14	66500001	67000000	0.401003	0.96667
chr14	67000001	67500000	0.359897	0.961971
chr14	67500001	68000000	0.412243	0.970605
chr14	68000001	68500000	0.412647	0.980661
chr14	68500001	69000000	0.400323	0.976365
chr14	69000001	69500000	0.476959	0.993649
chr14	69500001	70000000	0.438525	0.986544
chr14	70000001	70500000	0.452153	0.991505
chr14	70500001	71000000	0.413749	0.953029
chr14	71000001	71500000	0.412849	0.965342
chr14	71500001	72000000	0.410729	0.973704
chr14	72000001	72500000	0.405237	0.955506
chr14	72500001	73000000	0.416575	0.97805
chr14	73000001	73500000	0.463819	0.988922
chr14	73500001	74000000	0.434015	0.9778
chr14	74000001	74500000	0.452959	0.962014
chr14	74500001	75000000	0.461359	0.984474
chr14	75000001	75500000	0.457099	0.981989
chr14	75500001	76000000	0.449067	0.990752
chr14	76000001	76500000	0.418597	0.988532
chr14	76500001	77000000	0.459313	0.994343
chr14	77000001	77500000	0.478743	0.970587
chr14	77500001	78000000	0.468283	0.990649
chr14	78000001	78500000	0.443751	0.982734
chr14	78500001	79000000	0.425487	0.992361
chr14	79000001	79500000	0.392113	0.990426
chr14	79500001	80000000	0.383081	0.963276
chr14	80000001	80500000	0.382419	0.962852
chr14	80500001	81000000	0.376637	0.966434
chr14	81000001	81500000	0.368947	0.980307
chr14	81500001	82000000	0.402395	0.973827
chr14	82000001	82500000	0.394663	0.974482
chr14	82500001	83000000	0.361841	0.976157
chr14	83000001	83500000	0.355613	0.991115
chr14	83500001	84000000	0.350061	0.988007
chr14	84000001	84500000	0.354035	0.983435
chr14	84500001	85000000	0.359393	0.983094
chr14	85000001	85500000	0.359287	0.991621
chr14	85500001	86000000	0.373697	0.987217
chr14	86000001	86500000	0.373281	0.968362
chr14	86500001	87000000	0.357157	0.938826
chr14	87000001	87500000	0.362459	0.970228
chr14	87500001	88000000	0.374817	0.964647
chr14	88000001	88500000	0.397205	0.985842
chr14	88500001	89000000	0.409573	0.966024
chr14	89000001	89500000	0.398035	0.988437
chr14	89500001	90000000	0.444551	0.983848
chr14	90000001	90500000	0.417889	0.990229
chr14	90500001	91000000	0.450705	0.97399
chr14	91000001	91500000	0.436657	0.988144
chr14	91500001	92000000	0.471391	0.977782
chr14	92000001	92500000	0.404161	0.973525
chr14	92500001	93000000	0.457607	0.984081
chr14	93000001	93500000	0.482039	0.973636
chr14	93500001	94000000	0.431861	0.977939
chr14	94000001	94500000	0.469693	0.991658
chr14	94500001	95000000	0.432061	0.98793
chr14	95000001	95500000	0.468219	0.986487
chr14	95500001	96000000	0.462725	0.991186
chr14	96000001	96500000	0.451261	0.988159
chr14	96500001	97000000	0.440963	0.988242
chr14	97000001	97500000	0.433831	0.989375
chr14	97500001	98000000	0.428299	0.990027
chr14	98000001	98500000	0.416589	0.988775
chr14	98500001	99000000	0.410031	0.993973
chr14	99000001	99500000	0.435085	0.985642
chr14	99500001	100000000	0.474313	0.993194
chr14	100000001	100500000	0.484539	0.994598
chr14	100500001	101000000	0.488421	0.984781
chr14	101000001	101500000	0.498279	0.992848
chr14	101500001	102000000	0.474091	0.980733
chr14	102000001	102500000	0.464419	0.980291
chr14	102500001	103000000	0.477951	0.977259
chr14	103000001	103500000	0.481491	0.981254
chr14	103500001	104000000	0.486609	0.984349
chr14	104000001	104500000	0.481845	0.985097
chr14	104500001	105000000	0.536117	0.981955
chr14	105000001	105500000	0.563539	0.978129
chr14	105500001	106000000	0.576071	0.954196
chr14	106500001	107000000	0.410541	0.904405
chr14	107000001	107349540	0.343361	0.958939
chr15	24000001	24500000	0.393277	0.912713
chr15	25000001	25500000	0.434975	0.98948
chr15	25500001	26000000	0.408327	0.978118
chr15	26000001	26500000	0.432515	0.992045
chr15	26500001	27000000	0.406503	0.985913
chr15	27000001	27500000	0.413591	0.981448
chr15	27500001	28000000	0.407523	0.99245
chr15	28000001	28500000	0.439691	0.937038
chr15	29500001	30000000	0.432991	0.978252
chr15	31000001	31500000	0.430483	0.915354
chr15	31500001	32000000	0.465397	0.928166
chr15	32000001	32500000	0.418087	0.90018
chr15	33000001	33500000	0.398973	0.987442
chr15	33500001	34000000	0.410461	0.981348
chr15	34000001	34500000	0.412075	0.977946
chr15	35000001	35500000	0.397201	0.984787
chr15	35500001	36000000	0.366537	0.963217
chr15	36000001	36500000	0.366533	0.977934
chr15	36500001	37000000	0.368959	0.974513
chr15	37000001	37500000	0.380043	0.992842
chr15	37500001	38000000	0.365329	0.921337
chr15	38000001	38500000	0.384319	0.981788
chr15	38500001	39000000	0.394585	0.984778
chr15	39000001	39500000	0.393757	0.965624
chr15	39500001	40000000	0.399483	0.968038
chr15	40000001	40500000	0.420127	0.979593
chr15	40500001	41000000	0.482435	0.981848
chr15	41000001	41500000	0.471127	0.983008
chr15	41500001	42000000	0.459265	0.978104
chr15	42000001	42500000	0.480835	0.989988
chr15	42500001	43000000	0.422201	0.985194
chr15	43000001	43500000	0.409915	0.963074
chr15	44000001	44500000	0.424309	0.959653
chr15	44500001	45000000	0.413787	0.955719
chr15	45500001	46000000	0.426811	0.977335
chr15	46000001	46500000	0.393321	0.972195
chr15	46500001	47000000	0.370917	0.962125
chr15	47000001	47500000	0.358779	0.946256
chr15	47500001	48000000	0.385685	0.986883
chr15	48000001	48500000	0.395871	0.994056
chr15	48500001	49000000	0.393213	0.993351
chr15	49000001	49500000	0.384345	0.987725
chr15	49500001	50000000	0.369333	0.938313
chr15	50000001	50500000	0.386105	0.963943
chr15	50500001	51000000	0.406147	0.987086
chr15	51000001	51500000	0.413837	0.96012
chr15	51500001	52000000	0.406573	0.961241
chr15	52000001	52500000	0.427401	0.983636
chr15	52500001	53000000	0.404445	0.981674
chr15	53000001	53500000	0.407141	0.953421
chr15	53500001	54000000	0.381503	0.959418
chr15	54000001	54500000	0.372215	0.978748
chr15	54500001	55000000	0.360073	0.973106
chr15	55000001	55500000	0.384551	0.941075
chr15	55500001	56000000	0.406251	0.971107
chr15	56000001	56500000	0.396445	0.952213
chr15	56500001	57000000	0.368043	0.952307
chr15	57000001	57500000	0.377933	0.988234
chr15	57500001	58000000	0.429233	0.995188
chr15	58000001	58500000	0.403011	0.970612
chr15	58500001	59000000	0.418105	0.991205
chr15	59000001	59500000	0.407997	0.990304
chr15	59500001	60000000	0.423221	0.987746
chr15	60000001	60500000	0.406081	0.980578
chr15	60500001	61000000	0.406699	0.984521
chr15	61000001	61500000	0.421405	0.986232
chr15	61500001	62000000	0.400327	0.98736
chr15	62000001	62500000	0.387413	0.958437
chr15	62500001	63000000	0.434377	0.986269
chr15	63000001	63500000	0.442287	0.987106
chr15	63500001	64000000	0.423581	0.985149
chr15	64000001	64500000	0.440305	0.985233
chr15	64500001	65000000	0.419767	0.970695
chr15	65000001	65500000	0.478127	0.981162
chr15	65500001	66000000	0.450911	0.983043
chr15	66000001	66500000	0.455289	0.989624
chr15	66500001	67000000	0.460707	0.983348
chr15	67000001	67500000	0.476817	0.98964
chr15	67500001	68000000	0.390677	0.975782
chr15	68000001	68500000	0.424289	0.988728
chr15	68500001	69000000	0.469453	0.992816
chr15	69000001	69500000	0.433827	0.979979
chr15	69500001	70000000	0.448245	0.984983
chr15	70000001	70500000	0.475957	0.991532
chr15	70500001	71000000	0.457977	0.985365
chr15	71000001	71500000	0.405757	0.947372
chr15	71500001	72000000	0.421231	0.976157
chr15	72000001	72500000	0.411127	0.972516
chr15	72500001	73000000	0.431977	0.922225
chr15	73000001	73500000	0.410951	0.989595
chr15	73500001	74000000	0.431981	0.960741
chr15	74000001	74500000	0.501531	0.936066
chr15	74500001	75000000	0.497991	0.987148
chr15	75000001	75500000	0.498047	0.974915
chr15	76000001	76500000	0.442677	0.960646
chr15	76500001	77000000	0.393883	0.967147
chr15	77000001	77500000	0.413429	0.960537
chr15	77500001	78000000	0.443413	0.975851
chr15	78000001	78500000	0.510879	0.935098
chr15	78500001	79000000	0.454395	0.973838
chr15	79000001	79500000	0.482331	0.955253
chr15	79500001	80000000	0.418265	0.96763
chr15	80000001	80500000	0.424717	0.969308
chr15	80500001	81000000	0.439461	0.991153
chr15	81000001	81500000	0.444421	0.982991
chr15	81500001	82000000	0.399871	0.960899
chr15	82000001	82500000	0.416435	0.936971
chr15	83500001	84000000	0.426785	0.969423
chr15	84000001	84500000	0.412355	0.95862
chr15	86000001	86500000	0.428637	0.983146
chr15	86500001	87000000	0.406891	0.984047
chr15	87000001	87500000	0.389113	0.96331
chr15	87500001	88000000	0.376889	0.950191
chr15	88000001	88500000	0.409335	0.956895
chr15	88500001	89000000	0.459405	0.985339
chr15	89000001	89500000	0.468539	0.962739
chr15	89500001	90000000	0.460835	0.980396
chr15	90000001	90500000	0.467429	0.966422
chr15	90500001	91000000	0.469725	0.980955
chr15	91000001	91500000	0.462737	0.985514
chr15	91500001	92000000	0.420629	0.971884
chr15	92000001	92500000	0.417045	0.974237
chr15	92500001	93000000	0.442471	0.982867
chr15	93000001	93500000	0.437849	0.96849
chr15	93500001	94000000	0.450149	0.9757
chr15	94000001	94500000	0.396593	0.959973
chr15	94500001	95000000	0.385845	0.981044
chr15	95000001	95500000	0.391779	0.988901
chr15	95500001	96000000	0.380067	0.993026
chr15	96000001	96500000	0.378075	0.994959
chr15	96500001	97000000	0.413013	0.993123
chr15	97000001	97500000	0.390413	0.974922
chr15	97500001	98000000	0.376177	0.941968
chr15	98000001	98500000	0.383201	0.992459
chr15	98500001	99000000	0.429063	0.975009
chr15	99000001	99500000	0.440031	0.992452
chr15	99500001	100000000	0.434297	0.973839
chr15	100000001	100500000	0.404017	0.959024
chr15	100500001	101000000	0.454625	0.950948
chr15	101000001	101500000	0.440663	0.971599
chr15	101500001	102000000	0.476373	0.983103
chr16	1	500000	0.477753	0.936915
chr16	500001	1000000	0.598633	0.975127
chr16	1000001	1500000	0.611955	0.959541
chr16	1500001	2000000	0.542541	0.983473
chr16	2000001	2500000	0.559949	0.936981
chr16	3000001	3500000	0.506577	0.978079
chr16	3500001	4000000	0.481033	0.983285
chr16	4000001	4500000	0.511953	0.990186
chr16	4500001	5000000	0.519819	0.986209
chr16	5000001	5500000	0.474071	0.926551
chr16	5500001	6000000	0.445709	0.986169
chr16	6000001	6500000	0.417359	0.993786
chr16	6500001	7000000	0.409237	0.993654
chr16	7000001	7500000	0.415299	0.996115
chr16	7500001	8000000	0.410095	0.988262
chr16	8000001	8500000	0.411973	0.981371
chr16	8500001	9000000	0.421953	0.978896
chr16	9000001	9500000	0.457541	0.978067
chr16	9500001	10000000	0.417507	0.966021
chr16	10000001	10500000	0.436487	0.982009
chr16	10500001	11000000	0.458111	0.98581
chr16	11000001	11500000	0.497035	0.990552
chr16	11500001	12000000	0.473243	0.987649
chr16	12000001	12500000	0.467653	0.941288
chr16	12500001	13000000	0.458745	0.990217
chr16	13000001	13500000	0.425351	0.977845
chr16	13500001	14000000	0.415861	0.991975
chr16	14000001	14500000	0.428767	0.985377
chr16	15500001	16000000	0.463955	0.987682
chr16	17000001	17500000	0.442671	0.987214
chr16	17500001	18000000	0.427295	0.982875
chr16	19000001	19500000	0.452625	0.983446
chr16	19500001	20000000	0.446153	0.990767
chr16	20000001	20500000	0.433601	0.951684
chr16	20500001	21000000	0.421253	0.913539
chr16	22000001	22500000	0.448653	0.905681
chr16	23000001	23500000	0.451211	0.988962
chr16	23500001	24000000	0.450523	0.986193
chr16	24000001	24500000	0.440277	0.990544
chr16	24500001	25000000	0.435099	0.988829
chr16	25000001	25500000	0.434875	0.985533
chr16	25500001	26000000	0.417999	0.988816
chr16	26000001	26500000	0.403929	0.979827
chr16	26500001	27000000	0.430093	0.99036
chr16	27000001	27500000	0.472187	0.99256
chr16	27500001	28000000	0.481591	0.99222
chr16	30500001	31000000	0.512799	0.980635
chr16	31000001	31500000	0.504569	0.951311
chr16	34000001	34500000	0.293597	0.90366
chr16	34500001	35000000	0.413357	0.950753
chr16	35000001	35500000	0.214630	0.925063
chr16	46500001	47000000	0.430721	0.959205
chr16	47000001	47500000	0.397683	0.950206
chr16	47500001	48000000	0.398565	0.945284
chr16	48000001	48500000	0.439387	0.975017
chr16	48500001	49000000	0.431779	0.965679
chr16	49000001	49500000	0.439437	0.975774
chr16	49500001	50000000	0.501131	0.995142
chr16	50000001	50500000	0.450399	0.987537
chr16	50500001	51000000	0.464623	0.995039
chr16	51000001	51500000	0.436647	0.975988
chr16	51500001	52000000	0.400673	0.99011
chr16	52000001	52500000	0.388383	0.967516
chr16	52500001	53000000	0.402407	0.994346
chr16	53000001	53500000	0.401191	0.965042
chr16	53500001	54000000	0.399537	0.987357
chr16	54000001	54500000	0.443805	0.980956
chr16	54500001	55000000	0.421293	0.989882
chr16	55000001	55500000	0.443421	0.998131
chr16	55500001	56000000	0.434491	0.944623
chr16	56000001	56500000	0.435941	0.97632
chr16	56500001	57000000	0.459647	0.983964
chr16	57000001	57500000	0.480303	0.987677
chr16	57500001	58000000	0.509991	0.993704
chr16	58000001	58500000	0.461671	0.986295
chr16	58500001	59000000	0.435053	0.969202
chr16	59000001	59500000	0.380345	0.952071
chr16	59500001	60000000	0.366867	0.951933
chr16	60000001	60500000	0.374807	0.960691
chr16	60500001	61000000	0.357933	0.952071
chr16	61000001	61500000	0.359623	0.986745
chr16	61500001	62000000	0.362803	0.965422
chr16	62000001	62500000	0.369809	0.988483
chr16	62500001	63000000	0.367751	0.98544
chr16	63000001	63500000	0.362713	0.94683
chr16	63500001	64000000	0.361935	0.987503
chr16	64000001	64500000	0.367147	0.985589
chr16	64500001	65000000	0.373025	0.992188
chr16	65000001	65500000	0.395417	0.967318
chr16	65500001	66000000	0.424923	0.970975
chr16	66000001	66500000	0.460447	0.996455
chr16	66500001	67000000	0.474281	0.973771
chr16	67000001	67500000	0.500037	0.98851
chr16	67500001	68000000	0.509431	0.983012
chr16	68000001	68500000	0.475679	0.986976
chr16	68500001	69000000	0.462041	0.972543
chr16	69000001	69500000	0.444657	0.982471
chr16	69500001	70000000	0.439717	0.95754
chr16	70500001	71000000	0.482637	0.938329
chr16	71000001	71500000	0.419267	0.981488
chr16	71500001	72000000	0.432501	0.975759
chr16	72000001	72500000	0.413095	0.97126
chr16	72500001	73000000	0.407701	0.960727
chr16	73000001	73500000	0.443487	0.995835
chr16	73500001	74000000	0.408397	0.982806
chr16	74500001	75000000	0.442061	0.962576
chr16	75000001	75500000	0.465593	0.983732
chr16	75500001	76000000	0.421993	0.95092
chr16	76000001	76500000	0.364291	0.977495
chr16	76500001	77000000	0.365799	0.980101
chr16	77000001	77500000	0.399393	0.991471
chr16	77500001	78000000	0.424967	0.987177
chr16	78000001	78500000	0.423549	0.994141
chr16	78500001	79000000	0.427677	0.996374
chr16	79000001	79500000	0.437053	0.992417
chr16	79500001	80000000	0.418707	0.995233
chr16	80000001	80500000	0.411919	0.970542
chr16	80500001	81000000	0.417757	0.983189
chr16	81000001	81500000	0.458881	0.986115
chr16	81500001	82000000	0.491743	0.990452
chr16	82000001	82500000	0.415239	0.967662
chr16	82500001	83000000	0.421335	0.997696
chr16	83000001	83500000	0.416345	0.996961
chr16	83500001	84000000	0.451733	0.978356
chr16	84000001	84500000	0.495279	0.986397
chr16	84500001	85000000	0.488453	0.990557
chr16	85000001	85500000	0.543911	0.986362
chr16	85500001	86000000	0.531401	0.984877
chr16	86000001	86500000	0.482567	0.966999
chr16	86500001	87000000	0.492973	0.987092
chr16	87000001	87500000	0.487703	0.992115
chr16	87500001	88000000	0.530111	0.960796
chr16	88500001	89000000	0.596717	0.985767
chr16	89000001	89500000	0.551891	0.966226
chr16	89500001	90000000	0.540233	0.969501
chr17	1	500000	0.409405	0.920314
chr17	500001	1000000	0.504173	0.944651
chr17	1000001	1500000	0.519425	0.960551
chr17	1500001	2000000	0.519461	0.97237
chr17	2000001	2500000	0.466935	0.973716
chr17	2500001	3000000	0.491357	0.95828
chr17	3500001	4000000	0.510473	0.972078
chr17	4000001	4500000	0.483669	0.984723
chr17	4500001	5000000	0.507685	0.97291
chr17	5000001	5500000	0.450447	0.96074
chr17	5500001	6000000	0.459263	0.981533
chr17	6000001	6500000	0.477103	0.987688
chr17	6500001	7000000	0.451521	0.960027
chr17	7000001	7500000	0.525081	0.979967
chr17	7500001	8000000	0.498139	0.984842
chr17	8000001	8500000	0.477383	0.982233
chr17	8500001	9000000	0.460259	0.98714
chr17	9000001	9500000	0.458339	0.984161
chr17	9500001	10000000	0.460441	0.970251
chr17	10000001	10500000	0.428881	0.981777
chr17	10500001	11000000	0.438515	0.983562
chr17	11000001	11500000	0.431241	0.988582
chr17	11500001	12000000	0.418305	0.967087
chr17	12000001	12500000	0.396517	0.974271
chr17	12500001	13000000	0.427613	0.987343
chr17	13000001	13500000	0.395445	0.990642
chr17	13500001	14000000	0.403703	0.973687
chr17	14000001	14500000	0.412427	0.961007
chr17	14500001	15000000	0.399225	0.988946
chr17	15000001	15500000	0.428487	0.926281
chr17	16000001	16500000	0.449047	0.976098
chr17	17000001	17500000	0.509097	0.983503
chr17	17500001	18000000	0.512675	0.984881
chr17	19500001	20000000	0.440559	0.978898
chr17	21000001	21500000	0.489353	0.953802
chr17	25500001	26000000	0.470955	0.964912
chr17	26000001	26500000	0.429363	0.976271
chr17	26500001	27000000	0.479213	0.972789
chr17	27000001	27500000	0.504171	0.986704
chr17	27500001	28000000	0.448213	0.979551
chr17	28000001	28500000	0.396783	0.966365
chr17	28500001	29000000	0.430041	0.910956
chr17	29000001	29500000	0.438373	0.922748
chr17	29500001	30000000	0.443107	0.975984
chr17	30500001	31000000	0.439131	0.978996
chr17	31000001	31500000	0.428871	0.949532
chr17	31500001	32000000	0.447601	0.991623
chr17	32000001	32500000	0.436011	0.969364
chr17	32500001	33000000	0.459171	0.970846
chr17	33000001	33500000	0.458133	0.991546
chr17	33500001	34000000	0.412267	0.952317
chr17	34000001	34500000	0.448547	0.947123
chr17	35000001	35500000	0.468989	0.993973
chr17	35500001	36000000	0.414579	0.984689
chr17	36500001	37000000	0.518509	0.952138
chr17	37000001	37500000	0.480065	0.980727
chr17	37500001	38000000	0.477373	0.986128
chr17	38000001	38500000	0.486607	0.985386
chr17	38500001	39000000	0.447433	0.989172
chr17	39000001	39500000	0.407247	0.949324
chr17	39500001	40000000	0.505111	0.980024
chr17	40000001	40500000	0.497963	0.978103
chr17	40500001	41000000	0.484087	0.975789
chr17	41000001	41500000	0.468703	0.968341
chr17	41500001	42000000	0.484939	0.978614
chr17	42000001	42500000	0.517633	0.974461
chr17	42500001	43000000	0.467895	0.982129
chr17	43000001	43500000	0.513107	0.983579
chr17	45000001	45500000	0.429277	0.920676
chr17	45500001	46000000	0.463335	0.90223
chr17	46000001	46500000	0.433907	0.989155
chr17	46500001	47000000	0.474279	0.988822
chr17	47000001	47500000	0.465193	0.979057
chr17	47500001	48000000	0.482965	0.988071
chr17	48000001	48500000	0.511447	0.989958
chr17	48500001	49000000	0.500727	0.992324
chr17	49000001	49500000	0.427165	0.977741
chr17	49500001	50000000	0.415183	0.981027
chr17	50000001	50500000	0.376987	0.973207
chr17	50500001	51000000	0.367471	0.980881
chr17	51000001	51500000	0.352469	0.982013
chr17	51500001	52000000	0.361313	0.965859
chr17	52000001	52500000	0.368635	0.979204
chr17	52500001	53000000	0.377699	0.977578
chr17	53000001	53500000	0.396173	0.987406
chr17	53500001	54000000	0.401921	0.965365
chr17	54000001	54500000	0.396723	0.955284
chr17	54500001	55000000	0.435963	0.99396
chr17	55000001	55500000	0.449493	0.988653
chr17	55500001	56000000	0.478227	0.993826
chr17	56000001	56500000	0.457791	0.980233
chr17	56500001	57000000	0.426561	0.975719
chr17	57000001	57500000	0.424473	0.977739
chr17	57500001	58000000	0.414215	0.958681
chr17	58500001	59000000	0.405657	0.963092
chr17	59000001	59500000	0.415129	0.970775
chr17	59500001	60000000	0.390427	0.984655
chr17	60500001	61000000	0.451461	0.925753
chr17	61000001	61500000	0.379425	0.99164
chr17	61500001	62000000	0.481615	0.965567
chr17	62000001	62500000	0.420143	0.991842
chr17	63000001	63500000	0.447281	0.991183
chr17	63500001	64000000	0.409687	0.988367
chr17	64000001	64500000	0.408705	0.987712
chr17	64500001	65000000	0.462713	0.977531
chr17	65000001	65500000	0.433975	0.984596
chr17	65500001	66000000	0.435949	0.978296
chr17	66000001	66500000	0.453583	0.952946
chr17	66500001	67000000	0.402651	0.966781
chr17	67000001	67500000	0.376877	0.981046
chr17	67500001	68000000	0.385941	0.971311
chr17	68000001	68500000	0.375235	0.97991
chr17	68500001	69000000	0.369087	0.975972
chr17	69000001	69500000	0.376061	0.98327
chr17	69500001	70000000	0.386289	0.991196
chr17	70000001	70500000	0.450315	0.992802
chr17	70500001	71000000	0.464843	0.985138
chr17	71000001	71500000	0.489943	0.987271
chr17	71500001	72000000	0.493461	0.987768
chr17	72000001	72500000	0.513359	0.991649
chr17	72500001	73000000	0.516311	0.987857
chr17	73000001	73500000	0.491317	0.972634
chr17	73500001	74000000	0.533205	0.983643
chr17	74000001	74500000	0.507313	0.981506
chr17	74500001	75000000	0.501827	0.976302
chr17	75000001	75500000	0.511999	0.988031
chr17	75500001	76000000	0.487605	0.979899
chr17	76000001	76500000	0.518935	0.984787
chr17	76500001	77000000	0.498285	0.990018
chr17	77000001	77500000	0.545139	0.989999
chr17	77500001	78000000	0.487457	0.921565
chr17	78000001	78500000	0.522141	0.981828
chr17	78500001	79000000	0.498659	0.979364
chr17	79000001	79500000	0.593651	0.99101
chr17	79500001	80000000	0.512605	0.98079
chr17	80000001	80500000	0.551261	0.978915
chr17	80500001	81000000	0.521375	0.966833
