CHROM	START	END	gc	map
chr12	128000001	128500000	0.437603	0.982137
chr12	128500001	129000000	0.461385	0.98699
chr12	129000001	129500000	0.432547	0.951818
chr12	129500001	130000000	0.427913	0.976055
chr12	130000001	130500000	0.471005	0.988014
chr12	130500001	131000000	0.470655	0.978406
chr12	131000001	131500000	0.511615	0.932924
chr12	131500001	132000000	0.508783	0.950056
chr12	132000001	132500000	0.557641	0.968777
chr12	132500001	133000000	0.527097	0.96799
chr12	133000001	133275309	0.407148	0.946965
chr13	19500001	20000000	0.419027	0.9287
chr13	20000001	20500000	0.434323	0.985424
chr13	20500001	21000000	0.417791	0.987268
chr13	21000001	21500000	0.430073	0.960359
chr13	21500001	22000000	0.416957	0.971593
chr13	22000001	22500000	0.393579	0.974641
chr13	22500001	23000000	0.396827	0.950395
chr13	23000001	23500000	0.401399	0.978769
chr13	23500001	24000000	0.412567	0.976077
chr13	24000001	24500000	0.440285	0.952376
chr13	24500001	25000000	0.421057	0.921956
chr13	25000001	25500000	0.419623	0.976251
chr13	25500001	26000000	0.412831	0.977303
chr13	26000001	26500000	0.404893	0.989327
chr13	26500001	27000000	0.436961	0.98421
chr13	27000001	27500000	0.432623	0.986834
chr13	27500001	28000000	0.427093	0.991066
chr13	28000001	28500000	0.409387	0.991628
chr13	28500001	29000000	0.413991	0.968571
chr13	29000001	29500000	0.409691	0.982175
chr13	29500001	30000000	0.423719	0.968957
chr13	30000001	30500000	0.430871	0.97285
chr13	30500001	31000000	0.432711	0.982718
chr13	31000001	31500000	0.420211	0.968607
chr13	31500001	32000000	0.391561	0.972355
chr13	32000001	32500000	0.394539	0.9893
chr13	32500001	33000000	0.391749	0.979226
chr13	33000001	33500000	0.401769	0.989045
chr13	33500001	34000000	0.384315	0.974999
chr13	34000001	34500000	0.387389	0.972578
chr13	34500001	35000000	0.388011	0.980801
chr13	35000001	35500000	0.343147	0.965841
chr13	35500001	36000000	0.400591	0.991865
chr13	36000001	36500000	0.386987	0.961847
chr13	36500001	37000000	0.397707	0.992879
chr13	37000001	37500000	0.375499	0.962661
chr13	37500001	38000000	0.354313	0.976917
chr13	38000001	38500000	0.358403	0.955997
chr13	38500001	39000000	0.374231	0.995399
chr13	39000001	39500000	0.386325	0.978407
chr13	39500001	40000000	0.381583	0.97419
chr13	40000001	40500000	0.426753	0.977358
chr13	40500001	41000000	0.413473	0.936161
chr13	41000001	41500000	0.402979	0.965937
chr13	41500001	42000000	0.384215	0.960317
chr13	42000001	42500000	0.390935	0.964904
chr13	42500001	43000000	0.401123	0.966104
chr13	43000001	43500000	0.399639	0.986616
chr13	43500001	44000000	0.384639	0.96421
chr13	44000001	44500000	0.418821	0.987436
chr13	44500001	45000000	0.420891	0.983273
chr13	45000001	45500000	0.420699	0.977901
chr13	45500001	46000000	0.423959	0.968301
chr13	46000001	46500000	0.391867	0.945817
chr13	46500001	47000000	0.394215	0.985742
chr13	47000001	47500000	0.375961	0.9693
chr13	47500001	48000000	0.395449	0.943525
chr13	48000001	48500000	0.392011	0.956853
chr13	48500001	49000000	0.402165	0.987192
chr13	49000001	49500000	0.387059	0.963477
chr13	49500001	50000000	0.423993	0.971137
chr13	50000001	50500000	0.392105	0.970019
chr13	50500001	51000000	0.395869	0.961498
chr13	51000001	51500000	0.414447	0.979109
chr13	51500001	52000000	0.423947	0.950445
chr13	53000001	53500000	0.398807	0.980276
chr13	53500001	54000000	0.353731	0.982831
chr13	54000001	54500000	0.358917	0.970266
chr13	54500001	55000000	0.358395	0.984133
chr13	55000001	55500000	0.342207	0.979832
chr13	55500001	56000000	0.342339	0.973667
chr13	56000001	56500000	0.342751	0.981218
chr13	56500001	57000000	0.338361	0.970147
chr13	57000001	57500000	0.348259	0.916109
chr13	57500001	58000000	0.343895	0.989308
chr13	58000001	58500000	0.346173	0.983364
chr13	58500001	59000000	0.357947	0.969999
chr13	59000001	59500000	0.382705	0.98406
chr13	59500001	60000000	0.369019	0.97323
chr13	60000001	60500000	0.376285	0.97692
chr13	60500001	61000000	0.376109	0.955566
chr13	61000001	61500000	0.358255	0.976897
chr13	61500001	62000000	0.345843	0.98321
chr13	62000001	62500000	0.346229	0.993973
chr13	62500001	63000000	0.335305	0.991047
chr13	63000001	63500000	0.341563	0.982461
chr13	63500001	64000000	0.349269	0.907182
chr13	64000001	64500000	0.339701	0.982592
chr13	64500001	65000000	0.343785	0.991738
chr13	65000001	65500000	0.343733	0.98641
chr13	65500001	66000000	0.342525	0.983178
chr13	66000001	66500000	0.355231	0.96256
chr13	66500001	67000000	0.345661	0.976633
chr13	67000001	67500000	0.350543	0.984744
chr13	67500001	68000000	0.348139	0.956047
chr13	68000001	68500000	0.344835	0.988573
chr13	68500001	69000000	0.334773	0.993346
chr13	69000001	69500000	0.336665	0.981652
chr13	69500001	70000000	0.345383	0.976479
chr13	70000001	70500000	0.345199	0.975918
chr13	70500001	71000000	0.338973	0.995429
chr13	71000001	71500000	0.348211	0.983635
chr13	71500001	72000000	0.344559	0.987471
chr13	72000001	72500000	0.365395	0.975385
chr13	72500001	73000000	0.372615	0.977131
chr13	73000001	73500000	0.398549	0.984052
chr13	73500001	74000000	0.383733	0.979849
chr13	74000001	74500000	0.376169	0.969131
chr13	74500001	75000000	0.373255	0.973306
chr13	75000001	75500000	0.383901	0.973929
chr13	75500001	76000000	0.381339	0.970711
chr13	76000001	76500000	0.362671	0.980647
chr13	76500001	77000000	0.394345	0.969799
chr13	77000001	77500000	0.369319	0.978998
chr13	77500001	78000000	0.378039	0.965766
chr13	78000001	78500000	0.364933	0.983717
chr13	78500001	79000000	0.382051	0.966355
chr13	79000001	79500000	0.372567	0.972126
chr13	79500001	80000000	0.379847	0.957925
chr13	80000001	80500000	0.389433	0.976102
chr13	80500001	81000000	0.356695	0.971063
chr13	81000001	81500000	0.351039	0.970008
chr13	81500001	82000000	0.345015	0.971684
chr13	82000001	82500000	0.344655	0.963352
chr13	82500001	83000000	0.340437	0.98749
chr13	83000001	83500000	0.340789	0.984961
chr13	83500001	84000000	0.351975	0.975667
chr13	84000001	84500000	0.345135	0.991664
chr13	84500001	85000000	0.346233	0.98745
chr13	85000001	85500000	0.351329	0.977838
chr13	85500001	86000000	0.346563	0.969684
chr13	86000001	86500000	0.308309	0.978413
chr13	86500001	87000000	0.346673	0.972147
chr13	87000001	87500000	0.340445	0.973499
chr13	87500001	88000000	0.343629	0.982123
chr13	88000001	88500000	0.349235	0.98219
chr13	88500001	89000000	0.340537	0.976942
chr13	89000001	89500000	0.343551	0.980973
chr13	89500001	90000000	0.347673	0.995623
chr13	90000001	90500000	0.354415	0.984057
chr13	90500001	91000000	0.362685	0.968764
chr13	91000001	91500000	0.371675	0.985214
chr13	91500001	92000000	0.359471	0.973919
chr13	92000001	92500000	0.355593	0.980415
chr13	92500001	93000000	0.357635	0.952778
chr13	93000001	93500000	0.370331	0.970375
chr13	93500001	94000000	0.361445	0.984316
chr13	94000001	94500000	0.385679	0.981522
chr13	94500001	95000000	0.402185	0.97743
chr13	95000001	95500000	0.431243	0.986431
chr13	95500001	96000000	0.388193	0.960973
chr13	96000001	96500000	0.384059	0.9754
chr13	96500001	97000000	0.383169	0.987815
chr13	97000001	97500000	0.396705	0.977491
chr13	97500001	98000000	0.410275	0.946672
chr13	98000001	98500000	0.446155	0.987008
chr13	98500001	99000000	0.438139	0.987405
chr13	99000001	99500000	0.432073	0.978743
chr13	99500001	100000000	0.440083	0.985455
chr13	100000001	100500000	0.401679	0.975769
chr13	100500001	101000000	0.427737	0.965676
chr13	101000001	101500000	0.383595	0.979291
chr13	101500001	102000000	0.364363	0.977903
chr13	102000001	102500000	0.376847	0.986325
chr13	102500001	103000000	0.395355	0.984515
chr13	103000001	103500000	0.379517	0.985365
chr13	103500001	104000000	0.358129	0.982465
chr13	104000001	104500000	0.358057	0.978354
chr13	104500001	105000000	0.360655	0.982501
chr13	105000001	105500000	0.358057	0.975525
chr13	105500001	106000000	0.373847	0.984808
chr13	106000001	106500000	0.397255	0.977611
chr13	106500001	107000000	0.400725	0.974285
chr13	107000001	107500000	0.377939	0.987287
chr13	107500001	108000000	0.372445	0.970076
chr13	108000001	108500000	0.375447	0.986338
chr13	108500001	109000000	0.381495	0.970735
chr13	109000001	109500000	0.400371	0.978688
chr13	109500001	110000000	0.420407	0.984161
chr13	110000001	110500000	0.452927	0.980487
chr13	110500001	111000000	0.459431	0.97554
chr13	111000001	111500000	0.457507	0.971495
chr13	111500001	112000000	0.386421	0.989809
chr13	112000001	112500000	0.473377	0.922377
chr13	112500001	113000000	0.487591	0.981239
chr13	113000001	113500000	0.510505	0.968523
chr13	113500001	114000000	0.474019	0.971658
chr13	114000001	114364328	0.484276	0.949637
chr14	20000001	20500000	0.399971	0.927441
chr14	20500001	21000000	0.432007	0.949767
chr14	21000001	21500000	0.435175	0.982261
chr14	21500001	22000000	0.397059	0.97187
chr14	22000001	22500000	0.394271	0.976598
chr14	22500001	23000000	0.459175	0.958191
chr14	23000001	23500000	0.468459	0.981931
chr14	23500001	24000000	0.438315	0.935349
chr14	24000001	24500000	0.494027	0.939918
chr14	24500001	25000000	0.398245	0.962184
chr14	25000001	25500000	0.385431	0.954324
chr14	25500001	26000000	0.371573	0.951796
chr14	26000001	26500000	0.364485	0.972375
chr14	26500001	27000000	0.349791	0.965557
chr14	27000001	27500000	0.346645	0.961695
chr14	27500001	28000000	0.341897	0.919233
chr14	28000001	28500000	0.355195	0.952952
chr14	28500001	29000000	0.359563	0.97878
chr14	29000001	29500000	0.355607	0.970533
chr14	29500001	30000000	0.369645	0.978455
chr14	30000001	30500000	0.380195	0.960789
chr14	30500001	31000000	0.376221	0.972736
chr14	31000001	31500000	0.409561	0.977065
chr14	31500001	32000000	0.391607	0.955264
chr14	32000001	32500000	0.391177	0.969402
chr14	32500001	33000000	0.378621	0.975487
chr14	33000001	33500000	0.375341	0.983752
chr14	33500001	34000000	0.400857	0.986009
chr14	34000001	34500000	0.419561	0.956953
chr14	34500001	35000000	0.425421	0.961311
chr14	35000001	35500000	0.423437	0.973399
chr14	35500001	36000000	0.378623	0.970188
chr14	36000001	36500000	0.385145	0.953289
chr14	36500001	37000000	0.401589	0.975925
chr14	37000001	37500000	0.369907	0.957976
chr14	37500001	38000000	0.378943	0.958496
chr14	38000001	38500000	0.373473	0.973052
chr14	38500001	39000000	0.381857	0.95574
chr14	39000001	39500000	0.394657	0.961725
chr14	39500001	40000000	0.372683	0.920394
chr14	40000001	40500000	0.353847	0.951937
chr14	40500001	41000000	0.342391	0.968214
chr14	41000001	41500000	0.346283	0.961938
chr14	41500001	42000000	0.345345	0.963426
chr14	42000001	42500000	0.350349	0.967116
chr14	42500001	43000000	0.343429	0.963837
chr14	43000001	43500000	0.339599	0.933767
chr14	43500001	44000000	0.350635	0.975036
chr14	44000001	44500000	0.356621	0.954487
chr14	44500001	45000000	0.381359	0.942969
chr14	45000001	45500000	0.382741	0.954856
chr14	45500001	46000000	0.367079	0.946574
chr14	46000001	46500000	0.344779	0.944193
chr14	46500001	47000000	0.345457	0.963544
chr14	47000001	47500000	0.351561	0.970117
chr14	47500001	48000000	0.359991	0.968425
chr14	48000001	48500000	0.353605	0.935156
chr14	48500001	49000000	0.354653	0.971914
chr14	49000001	49500000	0.389497	0.962573
chr14	49500001	50000000	0.421547	0.979429
chr14	50000001	50500000	0.409099	0.978679
chr14	50500001	51000000	0.406841	0.97667
chr14	51000001	51500000	0.400023	0.974181
chr14	51500001	52000000	0.402549	0.967
chr14	52000001	52500000	0.402287	0.959062
chr14	52500001	53000000	0.389405	0.975554
chr14	53000001	53500000	0.395763	0.957461
chr14	53500001	54000000	0.389935	0.983529
chr14	54000001	54500000	0.404293	0.962278
chr14	54500001	55000000	0.422111	0.975918
chr14	55000001	55500000	0.413589	0.98264
chr14	55500001	56000000	0.403683	0.972726
chr14	56000001	56500000	0.401245	0.960304
chr14	56500001	57000000	0.406495	0.97336
chr14	57000001	57500000	0.385671	0.959401
chr14	57500001	58000000	0.396121	0.96174
chr14	58000001	58500000	0.394243	0.970489
chr14	58500001	59000000	0.402233	0.984425
chr14	59000001	59500000	0.395999	0.974948
chr14	59500001	60000000	0.387101	0.953974
chr14	60000001	60500000	0.374757	0.963006
chr14	60500001	61000000	0.388703	0.966319
chr14	61000001	61500000	0.417227	0.960286
chr14	61500001	62000000	0.404041	0.989029
chr14	62000001	62500000	0.379657	0.960861
chr14	62500001	63000000	0.368063	0.958255
chr14	63000001	63500000	0.392679	0.967041
chr14	63500001	64000000	0.416993	0.983356
chr14	64000001	64500000	0.417081	0.985717
chr14	64500001	65000000	0.459123	0.981478
chr14	65000001	65500000	0.434541	0.98668
chr14	65500001	66000000	0.401207	0.967388
chr14	66000001	66500000	0.403589	0.959265
chr14	66500001	67000000	0.362597	0.960793
chr14	67000001	67500000	0.403727	0.970612
chr14	67500001	68000000	0.419955	0.980185
chr14	68000001	68500000	0.394691	0.976422
chr14	68500001	69000000	0.476109	0.994091
chr14	69000001	69500000	0.437695	0.986324
chr14	69500001	70000000	0.451453	0.991144
chr14	70000001	70500000	0.420041	0.960158
chr14	70500001	71000000	0.415199	0.95984
chr14	71000001	71500000	0.407939	0.972195
chr14	71500001	72000000	0.404933	0.95563
chr14	72000001	72500000	0.413261	0.978119
chr14	72500001	73000000	0.463759	0.989508
chr14	73000001	73500000	0.433221	0.980504
chr14	73500001	74000000	0.454565	0.959398
chr14	74000001	74500000	0.454127	0.983567
chr14	74500001	75000000	0.465385	0.982367
chr14	75000001	75500000	0.449961	0.990749
chr14	75500001	76000000	0.419349	0.988539
chr14	76000001	76500000	0.454637	0.994617
chr14	76500001	77000000	0.474815	0.970378
chr14	77000001	77500000	0.475709	0.990931
chr14	77500001	78000000	0.442471	0.983015
chr14	78000001	78500000	0.428253	0.991408
chr14	78500001	79000000	0.392295	0.990551
chr14	79000001	79500000	0.383925	0.963942
chr14	79500001	80000000	0.382617	0.972545
chr14	80000001	80500000	0.377145	0.955986
chr14	80500001	81000000	0.368047	0.983815
chr14	81000001	81500000	0.401847	0.971263
chr14	81500001	82000000	0.394621	0.973781
chr14	82000001	82500000	0.364869	0.975879
chr14	82500001	83000000	0.354903	0.991427
chr14	83000001	83500000	0.350467	0.988319
chr14	83500001	84000000	0.353395	0.982785
chr14	84000001	84500000	0.357895	0.98988
chr14	84500001	85000000	0.360773	0.989298
chr14	85000001	85500000	0.371177	0.982683
chr14	85500001	86000000	0.376083	0.969727
chr14	86000001	86500000	0.358431	0.937529
chr14	86500001	87000000	0.361113	0.970839
chr14	87000001	87500000	0.373497	0.964154
chr14	87500001	88000000	0.396449	0.987561
chr14	88000001	88500000	0.409909	0.964971
chr14	88500001	89000000	0.394311	0.988047
chr14	89000001	89500000	0.444275	0.986861
chr14	89500001	90000000	0.418253	0.988621
chr14	90000001	90500000	0.444997	0.973155
chr14	90500001	91000000	0.446083	0.987978
chr14	91000001	91500000	0.467317	0.977514
chr14	91500001	92000000	0.408367	0.974093
chr14	92000001	92500000	0.449167	0.983679
chr14	92500001	93000000	0.480267	0.97319
chr14	93000001	93500000	0.443565	0.978037
chr14	93500001	94000000	0.459723	0.99187
chr14	94000001	94500000	0.435737	0.987504
chr14	94500001	95000000	0.470177	0.986493
chr14	95000001	95500000	0.458963	0.991549
chr14	95500001	96000000	0.454655	0.988103
chr14	96000001	96500000	0.443115	0.988589
chr14	96500001	97000000	0.429607	0.988812
chr14	97000001	97500000	0.429873	0.990006
chr14	97500001	98000000	0.418309	0.992232
chr14	98000001	98500000	0.410005	0.990749
chr14	98500001	99000000	0.430819	0.985588
chr14	99000001	99500000	0.469031	0.993075
chr14	99500001	100000000	0.493445	0.994556
chr14	100000001	100500000	0.486869	0.985753
chr14	100500001	101000000	0.496107	0.992134
chr14	101000001	101500000	0.467539	0.980942
chr14	101500001	102000000	0.471167	0.980917
chr14	102000001	102500000	0.472287	0.977753
chr14	102500001	103000000	0.485779	0.980665
chr14	103000001	103500000	0.481969	0.984103
chr14	103500001	104000000	0.491793	0.984859
chr14	104000001	104500000	0.529421	0.981952
chr14	104500001	105000000	0.564401	0.97816
chr14	105000001	105500000	0.573487	0.954908
chr14	106500001	107000000	0.317677	0.967778
chr15	23500001	24000000	0.401835	0.970761
chr15	24500001	25000000	0.400937	0.944573
chr15	25000001	25500000	0.418311	0.976303
chr15	25500001	26000000	0.442707	0.991528
chr15	26000001	26500000	0.410695	0.991261
chr15	26500001	27000000	0.409453	0.987372
chr15	27000001	27500000	0.410805	0.981197
chr15	27500001	28000000	0.420619	0.987587
chr15	29000001	29500000	0.448839	0.977873
chr15	29500001	30000000	0.418205	0.987154
chr15	31000001	31500000	0.472437	0.990585
chr15	31500001	32000000	0.423093	0.905515
chr15	33000001	33500000	0.406075	0.983182
chr15	33500001	34000000	0.414291	0.979616
chr15	34000001	34500000	0.416879	0.926829
chr15	34500001	35000000	0.404431	0.932714
chr15	35000001	35500000	0.379807	0.959658
chr15	35500001	36000000	0.367611	0.990629
chr15	36000001	36500000	0.362317	0.966712
chr15	36500001	37000000	0.377393	0.986201
chr15	37000001	37500000	0.374803	0.929297
chr15	37500001	38000000	0.370849	0.98454
chr15	38000001	38500000	0.383031	0.983952
chr15	38500001	39000000	0.407183	0.958044
chr15	39000001	39500000	0.393281	0.968415
chr15	39500001	40000000	0.402069	0.98414
chr15	40000001	40500000	0.486383	0.984047
chr15	40500001	41000000	0.473943	0.977896
chr15	41000001	41500000	0.445399	0.975809
chr15	41500001	42000000	0.477703	0.989521
chr15	42000001	42500000	0.440137	0.986093
chr15	42500001	43000000	0.419051	0.978529
chr15	43000001	43500000	0.424851	0.967376
chr15	44000001	44500000	0.404571	0.955592
chr15	44500001	45000000	0.414093	0.914163
chr15	45000001	45500000	0.449737	0.947729
chr15	45500001	46000000	0.416997	0.979095
chr15	46000001	46500000	0.376099	0.95938
chr15	46500001	47000000	0.359483	0.96528
chr15	47000001	47500000	0.373849	0.954205
chr15	47500001	48000000	0.398571	0.995461
chr15	48000001	48500000	0.391495	0.993234
chr15	48500001	49000000	0.389231	0.992917
chr15	49000001	49500000	0.372487	0.944434
chr15	49500001	50000000	0.376299	0.957959
chr15	50000001	50500000	0.404201	0.984846
chr15	50500001	51000000	0.401603	0.97949
chr15	51000001	51500000	0.424925	0.959119
chr15	51500001	52000000	0.402789	0.966231
chr15	52000001	52500000	0.426961	0.979893
chr15	52500001	53000000	0.406291	0.975475
chr15	53000001	53500000	0.392059	0.95578
chr15	53500001	54000000	0.371595	0.972149
chr15	54000001	54500000	0.360195	0.968046
chr15	54500001	55000000	0.373301	0.95699
chr15	55000001	55500000	0.406465	0.955183
chr15	55500001	56000000	0.398343	0.971203
chr15	56000001	56500000	0.377831	0.940173
chr15	56500001	57000000	0.374789	0.973289
chr15	57000001	57500000	0.403457	0.995281
chr15	57500001	58000000	0.421623	0.989333
chr15	58000001	58500000	0.412675	0.972835
chr15	58500001	59000000	0.402839	0.991944
chr15	59000001	59500000	0.421739	0.988131
chr15	59500001	60000000	0.411121	0.979049
chr15	60000001	60500000	0.406311	0.984165
chr15	60500001	61000000	0.417055	0.984587
chr15	61000001	61500000	0.406129	0.98895
chr15	61500001	62000000	0.390243	0.983232
chr15	62000001	62500000	0.423861	0.962825
chr15	62500001	63000000	0.434905	0.991036
chr15	63000001	63500000	0.439981	0.987278
chr15	63500001	64000000	0.418669	0.979759
chr15	64000001	64500000	0.428843	0.974015
chr15	64500001	65000000	0.466551	0.98018
chr15	65000001	65500000	0.468873	0.983346
chr15	65500001	66000000	0.423349	0.98462
chr15	66000001	66500000	0.467541	0.985674
chr15	66500001	67000000	0.477489	0.988558
chr15	67000001	67500000	0.426385	0.980677
chr15	67500001	68000000	0.418269	0.987217
chr15	68000001	68500000	0.436999	0.988021
chr15	68500001	69000000	0.452185	0.980558
chr15	69000001	69500000	0.435693	0.993013
chr15	69500001	70000000	0.463427	0.983088
chr15	70000001	70500000	0.486129	0.991668
chr15	70500001	71000000	0.413357	0.959699
chr15	71000001	71500000	0.419951	0.965201
chr15	71500001	72000000	0.405841	0.970762
chr15	72000001	72500000	0.432189	0.972311
chr15	72500001	73000000	0.426489	0.934226
chr15	73000001	73500000	0.418397	0.98048
chr15	73500001	74000000	0.470033	0.974413
chr15	74000001	74500000	0.509757	0.93392
chr15	74500001	75000000	0.490101	0.979393
chr15	75000001	75500000	0.484475	0.900483
chr15	75500001	76000000	0.458753	0.949363
chr15	76000001	76500000	0.429339	0.97844
chr15	76500001	77000000	0.384771	0.956606
chr15	77000001	77500000	0.404259	0.961077
chr15	77500001	78000000	0.537533	0.942885
chr15	78000001	78500000	0.462677	0.980333
chr15	78500001	79000000	0.474181	0.940922
chr15	79000001	79500000	0.443583	0.978816
chr15	79500001	80000000	0.418289	0.96187
chr15	80000001	80500000	0.431985	0.989291
chr15	80500001	81000000	0.449961	0.992003
chr15	81000001	81500000	0.420015	0.983247
chr15	81500001	82000000	0.396863	0.913318
chr15	82500001	83000000	0.448495	0.909875
chr15	83000001	83500000	0.418883	0.96176
chr15	83500001	84000000	0.400541	0.97264
chr15	84500001	85000000	0.457849	0.91907
chr15	85500001	86000000	0.431523	0.986892
chr15	86000001	86500000	0.403587	0.978727
chr15	86500001	87000000	0.386603	0.966205
chr15	87000001	87500000	0.377941	0.943142
chr15	87500001	88000000	0.415103	0.96771
chr15	88000001	88500000	0.461559	0.985777
chr15	88500001	89000000	0.466671	0.962469
chr15	89000001	89500000	0.466459	0.980586
chr15	89500001	90000000	0.462825	0.964705
chr15	90000001	90500000	0.466681	0.982497
chr15	90500001	91000000	0.466435	0.985158
chr15	91000001	91500000	0.414561	0.972059
chr15	91500001	92000000	0.420841	0.974539
chr15	92000001	92500000	0.444323	0.979436
chr15	92500001	93000000	0.431171	0.971213
chr15	93000001	93500000	0.454711	0.975399
chr15	93500001	94000000	0.392253	0.961245
chr15	94000001	94500000	0.385847	0.980919
chr15	94500001	95000000	0.390703	0.988851
chr15	95000001	95500000	0.380125	0.993154
chr15	95500001	96000000	0.380909	0.994905
chr15	96000001	96500000	0.412697	0.992625
chr15	96500001	97000000	0.389369	0.974434
chr15	97000001	97500000	0.373015	0.943084
chr15	97500001	98000000	0.389007	0.99232
chr15	98000001	98500000	0.427275	0.972372
chr15	98500001	99000000	0.444161	0.992788
chr15	99000001	99500000	0.436191	0.975769
chr15	99500001	100000000	0.407435	0.958574
chr15	100000001	100500000	0.444611	0.951388
chr15	100500001	101000000	0.443461	0.972132
chr15	101000001	101500000	0.482489	0.982797
chr16	1	500000	0.530127	0.940087
chr16	500001	1000000	0.605243	0.973105
chr16	1000001	1500000	0.610523	0.963368
chr16	1500001	2000000	0.544811	0.982699
chr16	2000001	2500000	0.559381	0.93853
chr16	3000001	3500000	0.498061	0.97648
chr16	3500001	4000000	0.479345	0.984587
chr16	4000001	4500000	0.510773	0.989098
chr16	4500001	5000000	0.519317	0.98651
chr16	5000001	5500000	0.470909	0.927114
chr16	5500001	6000000	0.442985	0.986504
chr16	6000001	6500000	0.414335	0.993967
chr16	6500001	7000000	0.411719	0.993502
chr16	7000001	7500000	0.415077	0.996265
chr16	7500001	8000000	0.408197	0.988273
chr16	8000001	8500000	0.414477	0.980939
chr16	8500001	9000000	0.473889	0.975574
chr16	9000001	9500000	0.447539	0.982753
chr16	9500001	10000000	0.416545	0.963499
chr16	10000001	10500000	0.432775	0.977508
chr16	10500001	11000000	0.475755	0.992507
chr16	11000001	11500000	0.499765	0.988611
chr16	11500001	12000000	0.466903	0.958419
chr16	12000001	12500000	0.467895	0.9701
chr16	12500001	13000000	0.449813	0.992309
chr16	13000001	13500000	0.424689	0.978551
chr16	13500001	14000000	0.414773	0.991333
chr16	14000001	14500000	0.433067	0.980569
chr16	15500001	16000000	0.469379	0.991003
chr16	17000001	17500000	0.447613	0.989418
chr16	17500001	18000000	0.421679	0.97437
chr16	19000001	19500000	0.452263	0.987997
chr16	19500001	20000000	0.446017	0.991391
chr16	20000001	20500000	0.434275	0.941276
chr16	20500001	21000000	0.420557	0.923392
chr16	23000001	23500000	0.451903	0.988934
chr16	23500001	24000000	0.449643	0.986034
chr16	24000001	24500000	0.440931	0.990589
chr16	24500001	25000000	0.434647	0.988562
chr16	25000001	25500000	0.433663	0.985941
chr16	25500001	26000000	0.417485	0.988584
chr16	26000001	26500000	0.405029	0.979997
chr16	26500001	27000000	0.431003	0.990431
chr16	27000001	27500000	0.472945	0.992573
chr16	27500001	28000000	0.480131	0.992067
chr16	30500001	31000000	0.514025	0.981191
chr16	31000001	31500000	0.504467	0.951413
chr16	35000001	35500000	0.415013	0.935742
chr16	35500001	36000000	0.401577	0.942211
chr16	46500001	47000000	0.434237	0.964826
chr16	47000001	47500000	0.392801	0.952161
chr16	47500001	48000000	0.401201	0.94549
chr16	48000001	48500000	0.440651	0.970711
chr16	48500001	49000000	0.432757	0.969429
chr16	49000001	49500000	0.443567	0.976211
chr16	49500001	50000000	0.496579	0.99486
chr16	50000001	50500000	0.452771	0.987106
chr16	50500001	51000000	0.464873	0.995622
chr16	51000001	51500000	0.430353	0.972906
chr16	51500001	52000000	0.403373	0.992852
chr16	52000001	52500000	0.385657	0.968069
chr16	52500001	53000000	0.404235	0.990965
chr16	53000001	53500000	0.400081	0.967691
chr16	53500001	54000000	0.400225	0.988056
chr16	54000001	54500000	0.445851	0.980765
chr16	54500001	55000000	0.423581	0.990095
chr16	55000001	55500000	0.444751	0.998019
chr16	55500001	56000000	0.428093	0.944054
chr16	56000001	56500000	0.436433	0.976324
chr16	56500001	57000000	0.466251	0.984649
chr16	57000001	57500000	0.481481	0.987156
chr16	57500001	58000000	0.510625	0.994102
chr16	58000001	58500000	0.460777	0.986046
chr16	58500001	59000000	0.427773	0.958227
chr16	59000001	59500000	0.376957	0.963359
chr16	59500001	60000000	0.368635	0.940944
chr16	60000001	60500000	0.372045	0.971789
chr16	60500001	61000000	0.359815	0.952058
chr16	61000001	61500000	0.359057	0.986663
chr16	61500001	62000000	0.364387	0.96405
chr16	62000001	62500000	0.370785	0.987381
chr16	62500001	63000000	0.368285	0.973107
chr16	63000001	63500000	0.358801	0.958578
chr16	63500001	64000000	0.363257	0.990095
chr16	64000001	64500000	0.366799	0.985625
chr16	64500001	65000000	0.374757	0.992765
chr16	65000001	65500000	0.397027	0.966391
chr16	65500001	66000000	0.425823	0.971831
chr16	66000001	66500000	0.467455	0.990281
chr16	66500001	67000000	0.472907	0.978462
chr16	67000001	67500000	0.499359	0.988917
chr16	67500001	68000000	0.512599	0.982166
chr16	68000001	68500000	0.472169	0.988741
chr16	68500001	69000000	0.457751	0.972041
chr16	69000001	69500000	0.446415	0.98255
chr16	69500001	70000000	0.440865	0.914787
chr16	70500001	71000000	0.475247	0.939021
chr16	71000001	71500000	0.419689	0.981609
chr16	71500001	72000000	0.433255	0.975089
chr16	72000001	72500000	0.406363	0.971134
chr16	72500001	73000000	0.416433	0.961758
chr16	73000001	73500000	0.441289	0.995999
chr16	73500001	74000000	0.405875	0.982738
chr16	74500001	75000000	0.445239	0.962313
chr16	75000001	75500000	0.466991	0.982582
chr16	75500001	76000000	0.413243	0.953112
chr16	76000001	76500000	0.364229	0.976812
chr16	76500001	77000000	0.365471	0.980579
chr16	77000001	77500000	0.402739	0.991938
chr16	77500001	78000000	0.427169	0.98698
chr16	78000001	78500000	0.421831	0.994156
chr16	78500001	79000000	0.429715	0.996665
chr16	79000001	79500000	0.437133	0.992602
chr16	79500001	80000000	0.416791	0.99524
chr16	80000001	80500000	0.411699	0.970417
chr16	80500001	81000000	0.415939	0.982961
chr16	81000001	81500000	0.467779	0.986379
chr16	81500001	82000000	0.484193	0.981964
chr16	82000001	82500000	0.416345	0.976258
